CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.693  | 14.019  |  0.693  |  0.693  
  0.662  | 14.025  |  0.662  |  0.662  
  0.647  | 14.032  |  0.647  |  0.647  
  0.724  | 14.039  |  0.724  |  0.724  
  0.708  | 14.046  |  0.708  |  0.708  
  0.693  | 14.053  |  0.693  |  0.693  
  0.677  | 14.060  |  0.677  |  0.677  
  0.693  | 14.066  |  0.693  |  0.693  
  0.662  | 14.073  |  0.662  |  0.662  
  0.739  | 14.080  |  0.739  |  0.739  
  0.662  | 14.087  |  0.662  |  0.662  
  0.693  | 14.094  |  0.693  |  0.693  
  0.677  | 14.100  |  0.685  |  0.670  
  0.677  | 14.107  |  0.677  |  0.677  
  0.677  | 14.114  |  0.670  |  0.685  
  0.677  | 14.121  |  0.677  |  0.677  
  0.693  | 14.127  |  0.700  |  0.685  
  0.754  | 14.135  |  0.754  |  0.754  
  0.631  | 14.141  |  0.631  |  0.631  
  0.724  | 14.148  |  0.716  |  0.731  
  0.662  | 14.155  |  0.662  |  0.662  
  0.724  | 14.162  |  0.731  |  0.716  
  0.708  | 14.169  |  0.708  |  0.708  
  0.631  | 14.175  |  0.623  |  0.639  
  0.708  | 14.182  |  0.708  |  0.708  
  0.693  | 14.189  |  0.693  |  0.693  
  0.708  | 14.196  |  0.708  |  0.708  
  0.647  | 14.203  |  0.654  |  0.639  
  0.724  | 14.210  |  0.724  |  0.724  
  0.677  | 14.216  |  0.685  |  0.670  
  0.647  | 14.223  |  0.647  |  0.647  
  0.662  | 14.229  |  0.654  |  0.670  
  0.754  | 14.237  |  0.754  |  0.754  
  0.708  | 14.244  |  0.708  |  0.708  
  0.677  | 14.251  |  0.685  |  0.670  
  0.677  | 14.257  |  0.677  |  0.677  
  0.647  | 14.264  |  0.639  |  0.654  
  0.693  | 14.271  |  0.685  |  0.700  
  0.677  | 14.284  |  0.677  |  0.677  
  0.677  | 14.291  |  0.685  |  0.670  
  0.708  | 14.298  |  0.708  |  0.708  
  0.677  | 14.305  |  0.677  |  0.677  
  0.677  | 14.312  |  0.677  |  0.677  
  0.677  | 14.318  |  0.677  |  0.677  
  0.677  | 14.325  |  0.677  |  0.677  
  0.739  | 14.332  |  0.739  |  0.739  
  0.677  | 14.339  |  0.677  |  0.677  
  0.708  | 14.346  |  0.708  |  0.708  
  0.677  | 14.353  |  0.677  |  0.677  
  0.693  | 14.360  |  0.693  |  0.693  
  0.677  | 14.366  |  0.677  |  0.677  
  0.708  | 14.373  |  0.700  |  0.716  
  0.647  | 14.380  |  0.647  |  0.647  
  0.708  | 14.387  |  0.716  |  0.700  
  0.693  | 14.394  |  0.693  |  0.693  
  0.693  | 14.400  |  0.685  |  0.700  
  0.708  | 14.407  |  0.708  |  0.708  
  0.693  | 14.414  |  0.693  |  0.693  
  0.662  | 14.421  |  0.654  |  0.670  
  0.662  | 14.427  |  0.662  |  0.662  
  0.708  | 14.434  |  0.716  |  0.700  
  0.693  | 14.441  |  0.700  |  0.685  
  0.693  | 14.448  |  0.693  |  0.693  
  0.693  | 14.455  |  0.685  |  0.700  
  0.724  | 14.462  |  0.724  |  0.724  
  0.631  | 14.468  |  0.623  |  0.639  
  0.693  | 14.475  |  0.700  |  0.685  
  0.677  | 14.482  |  0.677  |  0.677  
  0.739  | 14.489  |  0.739  |  0.739  
  0.693  | 14.496  |  0.693  |  0.693  
  0.708  | 14.503  |  0.700  |  0.716  
  0.616  | 14.509  |  0.623  |  0.608  
  0.693  | 14.523  |  0.700  |  0.685  
  0.693  | 14.523  |  0.700  |  0.685  
  0.662  | 14.537  |  0.662  |  0.662  
  0.677  | 14.544  |  0.670  |  0.685  
  0.693  | 14.551  |  0.693  |  0.693  
  0.677  | 14.557  |  0.677  |  0.677  
  0.693  | 14.564  |  0.693  |  0.693  
  0.708  | 14.571  |  0.700  |  0.716  
  0.662  | 14.578  |  0.670  |  0.654  
  0.708  | 14.585  |  0.716  |  0.700  
  0.677  | 14.592  |  0.677  |  0.677  
  0.708  | 14.599  |  0.700  |  0.716  
  0.693  | 14.605  |  0.700  |  0.685  
  0.677  | 14.612  |  0.685  |  0.670  
  0.647  | 14.618  |  0.639  |  0.654  
  0.708  | 14.626  |  0.700  |  0.716  
  0.677  | 14.632  |  0.677  |  0.677  
  0.708  | 14.639  |  0.708  |  0.708  
  0.677  | 14.646  |  0.685  |  0.670  
  0.739  | 14.653  |  0.747  |  0.731  
  0.662  | 14.660  |  0.654  |  0.670  
  0.693  | 14.667  |  0.685  |  0.700  
  0.647  | 14.673  |  0.647  |  0.647  
  0.708  | 14.680  |  0.716  |  0.700  
  0.677  | 14.687  |  0.677  |  0.677  
  0.708  | 14.694  |  0.708  |  0.708  
  0.724  | 14.701  |  0.724  |  0.724  
  0.693  | 14.708  |  0.693  |  0.693  
  0.677  | 14.715  |  0.685  |  0.670  
  0.647  | 14.721  |  0.639  |  0.654  
  0.724  | 14.728  |  0.724  |  0.724  
  0.708  | 14.735  |  0.708  |  0.708  
  0.708  | 14.742  |  0.708  |  0.708  
  0.647  | 14.755  |  0.647  |  0.647  
  0.708  | 14.762  |  0.700  |  0.716  
  0.693  | 14.769  |  0.685  |  0.700  
  0.693  | 14.776  |  0.700  |  0.685  
  0.677  | 14.783  |  0.677  |  0.677  
  0.662  | 14.789  |  0.662  |  0.662  
  0.724  | 14.796  |  0.731  |  0.716  
  0.677  | 14.803  |  0.677  |  0.677  
  0.693  | 14.810  |  0.693  |  0.693  
  0.708  | 14.817  |  0.700  |  0.716  
  0.677  | 14.824  |  0.677  |  0.677  
  0.693  | 14.831  |  0.700  |  0.685  
  0.693  | 14.837  |  0.693  |  0.693  
  0.708  | 14.844  |  0.708  |  0.708  
  0.724  | 14.852  |  0.724  |  0.724  
  0.662  | 14.858  |  0.662  |  0.662  
  0.693  | 14.865  |  0.693  |  0.693  
  0.662  | 14.872  |  0.662  |  0.662  
  0.724  | 14.879  |  0.724  |  0.724  
  0.662  | 14.885  |  0.654  |  0.670  
  0.724  | 14.892  |  0.724  |  0.724  
  0.662  | 14.899  |  0.662  |  0.662  
  0.739  | 14.906  |  0.739  |  0.739  
  0.662  | 14.913  |  0.670  |  0.654  
  0.693  | 14.920  |  0.693  |  0.693  
  0.693  | 14.927  |  0.692  |  0.693  
  0.677  | 14.933  |  0.677  |  0.677  
  0.677  | 14.940  |  0.677  |  0.677  
  0.693  | 14.947  |  0.685  |  0.700  
  0.708  | 14.954  |  0.716  |  0.700  
  0.662  | 14.968  |  0.662  |  0.662  
  0.662  | 14.968  |  0.662  |  0.662  
  0.662  | 14.981  |  0.654  |  0.670  
  0.693  | 14.988  |  0.685  |  0.700  
  0.662  | 14.995  |  0.670  |  0.654  
  0.724  | 15.002  |  0.731  |  0.716  
  0.693  | 15.009  |  0.693  |  0.693  
  0.739  | 15.016  |  0.739  |  0.739  
  0.647  | 15.023  |  0.647  |  0.647  
  0.708  | 15.030  |  0.700  |  0.716  
  0.693  | 15.036  |  0.700  |  0.685  
  0.677  | 15.043  |  0.685  |  0.670  
  0.708  | 15.050  |  0.708  |  0.708  
  0.677  | 15.057  |  0.670  |  0.685  
  0.647  | 15.063  |  0.639  |  0.654  
  0.739  | 15.071  |  0.739  |  0.739  
  0.724  | 15.078  |  0.731  |  0.716  
  0.677  | 15.084  |  0.677  |  0.677  
  0.647  | 15.091  |  0.639  |  0.654  
  0.708  | 15.098  |  0.708  |  0.708  
  0.708  | 15.105  |  0.716  |  0.700  
  0.677  | 15.112  |  0.677  |  0.677  
  0.724  | 15.119  |  0.724  |  0.724  
  0.677  | 15.125  |  0.677  |  0.677  
  0.677  | 15.132  |  0.677  |  0.677  
  0.677  | 15.139  |  0.670  |  0.685  
  0.724  | 15.146  |  0.731  |  0.716  
  0.647  | 15.152  |  0.654  |  0.639  
  0.739  | 15.160  |  0.731  |  0.747  
  0.693  | 15.167  |  0.693  |  0.693  
  0.693  | 15.173  |  0.693  |  0.693  
  0.677  | 15.180  |  0.685  |  0.670  
  0.708  | 15.187  |  0.716  |  0.700  
  0.600  | 15.193  |  0.593  |  0.608  
  0.724  | 15.200  |  0.716  |  0.731  
  0.739  | 15.208  |  0.731  |  0.747  
  0.724  | 15.215  |  0.731  |  0.716  
  0.677  | 15.221  |  0.677  |  0.678  
  0.677  | 15.228  |  0.677  |  0.677  
  0.647  | 15.235  |  0.654  |  0.639  
  0.677  | 15.248  |  0.670  |  0.685  
  0.708  | 15.255  |  0.708  |  0.708  
  0.693  | 15.262  |  0.693  |  0.693  
  0.708  | 15.269  |  0.716  |  0.700  
  0.677  | 15.276  |  0.685  |  0.670  
  0.708  | 15.283  |  0.708  |  0.708  
  0.693  | 15.290  |  0.685  |  0.700  
  0.693  | 15.297  |  0.693  |  0.693  
  0.708  | 15.304  |  0.708  |  0.708  
  0.662  | 15.310  |  0.654  |  0.670  
  0.662  | 15.317  |  0.662  |  0.662  
  0.708  | 15.324  |  0.716  |  0.700  
  0.724  | 15.331  |  0.724  |  0.724  
  0.693  | 15.338  |  0.700  |  0.685  
  0.693  | 15.345  |  0.693  |  0.693  
  0.693  | 15.351  |  0.685  |  0.700  
  0.677  | 15.358  |  0.677  |  0.677  
  0.693  | 15.365  |  0.693  |  0.693  
  0.724  | 15.372  |  0.731  |  0.716  
  0.693  | 15.379  |  0.693  |  0.693  
  0.647  | 15.385  |  0.639  |  0.654  
  0.647  | 15.392  |  0.639  |  0.654  
  0.739  | 15.399  |  0.739  |  0.739  
  0.739  | 15.407  |  0.747  |  0.731  
  0.662  | 15.413  |  0.662  |  0.662  
  0.708  | 15.420  |  0.708  |  0.708  
  0.677  | 15.427  |  0.677  |  0.677  
  0.724  | 15.434  |  0.716  |  0.731  
  0.693  | 15.448  |  0.693  |  0.693  
  0.708  | 15.455  |  0.716  |  0.700  
  0.677  | 15.461  |  0.677  |  0.677  
  0.708  | 15.468  |  0.708  |  0.708  
  0.677  | 15.475  |  0.677  |  0.677  
  0.693  | 15.482  |  0.685  |  0.700  
  0.677  | 15.489  |  0.677  |  0.677  
  0.708  | 15.496  |  0.716  |  0.700  
  0.708  | 15.503  |  0.708  |  0.708  
  0.724  | 15.510  |  0.724  |  0.724  
  0.616  | 15.516  |  0.616  |  0.616  
  0.739  | 15.523  |  0.731  |  0.747  
  0.677  | 15.530  |  0.677  |  0.677  
  0.724  | 15.537  |  0.731  |  0.716  
  0.693  | 15.544  |  0.693  |  0.693  
  0.693  | 15.551  |  0.693  |  0.693  
  0.662  | 15.557  |  0.670  |  0.654  
  0.693  | 15.564  |  0.685  |  0.700  
  0.693  | 15.571  |  0.693  |  0.693  
  0.739  | 15.578  |  0.747  |  0.731  
  0.647  | 15.585  |  0.647  |  0.647  
  0.724  | 15.592  |  0.724  |  0.724  
  0.647  | 15.598  |  0.654  |  0.639  
  0.693  | 15.605  |  0.685  |  0.700  
  0.693  | 15.612  |  0.685  |  0.700  
  0.724  | 15.619  |  0.724  |  0.724  
  0.739  | 15.626  |  0.739  |  0.739  
  0.677  | 15.633  |  0.670  |  0.685  
  0.616  | 15.639  |  0.616  |  0.616  
  0.754  | 15.647  |  0.754  |  0.754  
  0.708  | 15.654  |  0.716  |  0.700  
  0.647  | 15.660  |  0.647  |  0.647  
  0.662  | 15.667  |  0.662  |  0.662  
  0.724  | 15.674  |  0.724  |  0.724  
  0.739  | 15.681  |  0.739  |  0.739  
  0.662  | 15.688  |  0.662  |  0.662  
  0.647  | 15.701  |  0.647  |  0.647  
  0.647  | 15.701  |  0.647  |  0.647  
  0.677  | 15.715  |  0.677  |  0.677  
  0.662  | 15.722  |  0.654  |  0.670  
  0.708  | 15.729  |  0.708  |  0.708  
  0.724  | 15.736  |  0.731  |  0.716  
  0.677  | 15.743  |  0.677  |  0.677  
  0.708  | 15.750  |  0.708  |  0.708  
  0.662  | 15.756  |  0.654  |  0.670  
  0.724  | 15.764  |  0.724  |  0.724  
  0.677  | 15.770  |  0.677  |  0.677  
  0.708  | 15.777  |  0.708  |  0.708  
  0.662  | 15.784  |  0.662  |  0.662  
  0.724  | 15.791  |  0.724  |  0.724  
  0.677  | 15.798  |  0.677  |  0.677  
  0.708  | 15.805  |  0.716  |  0.700  
  0.693  | 15.812  |  0.693  |  0.693  
  0.708  | 15.819  |  0.700  |  0.716  
  0.647  | 15.825  |  0.639  |  0.654  
  0.693  | 15.832  |  0.693  |  0.693  
  0.693  | 15.839  |  0.693  |  0.693  
  0.770  | 15.846  |  0.770  |  0.770  
  0.647  | 15.853  |  0.654  |  0.639  
  0.693  | 15.860  |  0.693  |  0.693  
  0.662  | 15.866  |  0.670  |  0.654  
  0.754  | 15.874  |  0.754  |  0.754  
  0.677  | 15.880  |  0.677  |  0.677  
  0.693  | 15.887  |  0.685  |  0.700  
  0.662  | 15.894  |  0.670  |  0.654  
  0.754  | 15.901  |  0.754  |  0.754  
  0.677  | 15.908  |  0.677  |  0.677  
  0.662  | 15.914  |  0.662  |  0.662  
  0.708  | 15.921  |  0.708  |  0.708  
  0.693  | 15.928  |  0.693  |  0.693  
  0.693  | 15.935  |  0.685  |  0.700  
  0.647  | 15.949  |  0.654  |  0.639  
  0.647  | 15.949  |  0.654  |  0.639  
  0.677  | 15.963  |  0.670  |  0.685  
  0.708  | 15.970  |  0.716  |  0.700  
  0.677  | 15.977  |  0.677  |  0.677  
  0.708  | 15.984  |  0.716  |  0.700  
  0.724  | 15.991  |  0.724  |  0.724  
  0.677  | 15.997  |  0.677  |  0.677  
  0.677  | 16.004  |  0.677  |  0.677  
  0.708  | 16.011  |  0.708  |  0.708  
  0.693  | 16.018  |  0.693  |  0.693  
  0.693  | 16.025  |  0.693  |  0.693  
  0.677  | 16.032  |  0.677  |  0.677  
  0.724  | 16.039  |  0.724  |  0.724  
  0.677  | 16.045  |  0.685  |  0.670  
  0.708  | 16.052  |  0.700  |  0.716  
  0.647  | 16.059  |  0.639  |  0.654  
  0.754  | 16.066  |  0.754  |  0.754  
  0.647  | 16.073  |  0.654  |  0.639  
  0.754  | 16.080  |  0.754  |  0.754  
  0.693  | 16.087  |  0.693  |  0.693  
  0.693  | 16.094  |  0.693  |  0.693  
  0.677  | 16.101  |  0.677  |  0.677  
  0.708  | 16.108  |  0.708  |  0.708  
  0.693  | 16.114  |  0.693  |  0.693  
  0.693  | 16.121  |  0.700  |  0.685  
  0.693  | 16.128  |  0.693  |  0.693  
  0.647  | 16.135  |  0.647  |  0.647  
  0.724  | 16.142  |  0.716  |  0.731  
  0.724  | 16.149  |  0.724  |  0.724  
  0.693  | 16.156  |  0.693  |  0.693  
  0.662  | 16.162  |  0.662  |  0.662  
  0.708  | 16.169  |  0.700  |  0.716  
  0.708  | 16.176  |  0.716  |  0.700  
  0.677  | 16.190  |  0.670  |  0.685  
  0.677  | 16.190  |  0.670  |  0.685  
  0.693  | 16.204  |  0.693  |  0.693  
  0.693  | 16.211  |  0.693  |  0.693  
  0.677  | 16.217  |  0.670  |  0.685  
  0.708  | 16.224  |  0.708  |  0.708  
  0.708  | 16.231  |  0.716  |  0.700  
  0.693  | 16.238  |  0.700  |  0.685  
  0.631  | 16.245  |  0.623  |  0.639  
  0.708  | 16.252  |  0.708  |  0.708  
  0.739  | 16.259  |  0.739  |  0.739  
  0.693  | 16.266  |  0.693  |  0.693  
  0.708  | 16.273  |  0.708  |  0.708  
  0.662  | 16.279  |  0.654  |  0.670  
  0.708  | 16.286  |  0.716  |  0.700  
  0.677  | 16.293  |  0.677  |  0.677  
  0.708  | 16.300  |  0.716  |  0.700  
  0.693  | 16.307  |  0.693  |  0.693  
  0.724  | 16.314  |  0.724  |  0.724  
  0.677  | 16.321  |  0.677  |  0.677  
  0.693  | 16.328  |  0.693  |  0.693  
  0.693  | 16.334  |  0.693  |  0.693  
  0.724  | 16.342  |  0.716  |  0.731  
  0.616  | 16.348  |  0.608  |  0.623  
  0.693  | 16.355  |  0.693  |  0.693  
  0.739  | 16.362  |  0.739  |  0.739  
  0.739  | 16.369  |  0.739  |  0.739  
  0.631  | 16.375  |  0.639  |  0.623  
  0.693  | 16.382  |  0.700  |  0.685  
  0.724  | 16.389  |  0.716  |  0.731  
  0.677  | 16.396  |  0.670  |  0.685  
  0.693  | 16.403  |  0.693  |  0.693  
  0.693  | 16.410  |  0.700  |  0.685  
  0.677  | 16.417  |  0.677  |  0.677  
  0.708  | 16.424  |  0.708  |  0.708  
  0.754  | 16.431  |  0.754  |  0.754  
  0.647  | 16.437  |  0.654  |  0.639  
  0.693  | 16.444  |  0.685  |  0.700  
  0.708  | 16.451  |  0.708  |  0.708  
  0.662  | 16.465  |  0.662  |  0.662  
  0.724  | 16.472  |  0.731  |  0.716  
  0.708  | 16.479  |  0.708  |  0.708  
  0.693  | 16.486  |  0.693  |  0.693  
  0.708  | 16.493  |  0.708  |  0.708  
  0.677  | 16.499  |  0.670  |  0.685  
  0.677  | 16.506  |  0.677  |  0.677  
  0.724  | 16.513  |  0.731  |  0.716  
  0.739  | 16.520  |  0.739  |  0.739  
  0.662  | 16.527  |  0.662  |  0.662  
  0.677  | 16.534  |  0.670  |  0.685  
  0.708  | 16.541  |  0.716  |  0.700  
  0.647  | 16.547  |  0.654  |  0.639  
  0.693  | 16.554  |  0.693  |  0.693  
  0.708  | 16.561  |  0.708  |  0.708  
  0.739  | 16.568  |  0.731  |  0.747  
  0.724  | 16.576  |  0.724  |  0.724  
  0.677  | 16.582  |  0.685  |  0.670  
  0.662  | 16.589  |  0.662  |  0.662  
  0.708  | 16.596  |  0.700  |  0.716  
  0.677  | 16.602  |  0.677  |  0.677  
  0.724  | 16.610  |  0.731  |  0.716  
  0.677  | 16.616  |  0.677  |  0.677  
  0.724  | 16.623  |  0.724  |  0.724  
  0.677  | 16.630  |  0.677  |  0.677  
  0.724  | 16.637  |  0.724  |  0.724  
  0.647  | 16.644  |  0.647  |  0.647  
  0.693  | 16.651  |  0.693  |  0.693  
  0.739  | 16.658  |  0.739  |  0.739  
  0.677  | 16.665  |  0.677  |  0.677  
  0.693  | 16.671  |  0.693  |  0.693  
  0.693  | 16.678  |  0.693  |  0.693  
  0.693  | 16.685  |  0.693  |  0.693  
  0.693  | 16.699  |  0.693  |  0.693  
  0.693  | 16.699  |  0.693  |  0.693  
  0.647  | 16.713  |  0.654  |  0.639  
  0.708  | 16.720  |  0.716  |  0.700  
  0.662  | 16.726  |  0.662  |  0.662  
  0.739  | 16.734  |  0.731  |  0.747  
  0.708  | 16.741  |  0.700  |  0.716  
  0.693  | 16.748  |  0.693  |  0.693  
  0.677  | 16.754  |  0.685  |  0.670  
  0.662  | 16.761  |  0.662  |  0.662  
  0.693  | 16.768  |  0.693  |  0.693  
  0.770  | 16.775  |  0.770  |  0.770  
  0.662  | 16.782  |  0.654  |  0.670  
  0.677  | 16.789  |  0.685  |  0.670  
  0.662  | 16.795  |  0.662  |  0.662  
  0.754  | 16.803  |  0.747  |  0.762  
  0.662  | 16.809  |  0.662  |  0.662  
  0.739  | 16.816  |  0.747  |  0.731  
  0.693  | 16.823  |  0.693  |  0.693  
  0.708  | 16.830  |  0.708  |  0.708  
  0.662  | 16.837  |  0.662  |  0.662  
  0.739  | 16.844  |  0.739  |  0.739  
  0.662  | 16.851  |  0.662  |  0.662  
  0.739  | 16.858  |  0.739  |  0.739  
  0.708  | 16.865  |  0.708  |  0.708  
  0.677  | 16.872  |  0.677  |  0.677  
  0.693  | 16.879  |  0.693  |  0.693  
  0.693  | 16.885  |  0.693  |  0.693  
  0.693  | 16.892  |  0.685  |  0.700  
  0.693  | 16.899  |  0.700  |  0.685  
  0.662  | 16.906  |  0.662  |  0.662  
  0.677  | 16.912  |  0.685  |  0.670  
  0.800  | 16.920  |  0.800  |  0.800  
  0.662  | 16.927  |  0.654  |  0.670  
  0.647  | 16.933  |  0.647  |  0.647  
  0.708  | 16.940  |  0.716  |  0.700  
  0.647  | 16.954  |  0.647  |  0.647  
  0.631  | 16.961  |  0.623  |  0.639  
  0.754  | 16.968  |  0.747  |  0.762  
  0.724  | 16.975  |  0.724  |  0.724  
  0.647  | 16.982  |  0.646  |  0.647  
  0.724  | 16.989  |  0.731  |  0.716  
  0.708  | 16.996  |  0.708  |  0.708  
  0.693  | 17.003  |  0.693  |  0.693  
  0.708  | 17.010  |  0.708  |  0.708  
  0.631  | 17.016  |  0.639  |  0.623  
  0.754  | 17.023  |  0.754  |  0.754  
  0.693  | 17.030  |  0.685  |  0.700  
  0.708  | 17.037  |  0.708  |  0.708  
  0.677  | 17.044  |  0.685  |  0.670  
  0.708  | 17.051  |  0.708  |  0.708  
  0.662  | 17.057  |  0.654  |  0.670  
  0.693  | 17.064  |  0.693  |  0.693  
  0.739  | 17.072  |  0.747  |  0.731  
  0.662  | 17.078  |  0.662  |  0.662  
  0.708  | 17.085  |  0.708  |  0.708  
  0.693  | 17.092  |  0.693  |  0.693  
  0.724  | 17.099  |  0.724  |  0.724  
  0.724  | 17.106  |  0.724  |  0.724  
  0.647  | 17.113  |  0.647  |  0.647  
  0.708  | 17.120  |  0.700  |  0.716  
  0.724  | 17.127  |  0.731  |  0.716  
  0.693  | 17.134  |  0.700  |  0.685  
  0.647  | 17.140  |  0.639  |  0.654  
  0.708  | 17.147  |  0.708  |  0.708  
  0.708  | 17.154  |  0.700  |  0.716  
  0.677  | 17.161  |  0.677  |  0.677  
  0.693  | 17.168  |  0.693  |  0.693  
  0.708  | 17.175  |  0.708  |  0.708  
  0.739  | 17.182  |  0.739  |  0.739  
  0.693  | 17.189  |  0.693  |  0.693  
  0.677  | 17.196  |  0.677  |  0.677  
  0.724  | 17.203  |  0.724  |  0.724  
  0.677  | 17.209  |  0.677  |  0.677  
  0.708  | 17.223  |  0.708  |  0.708  
  0.693  | 17.230  |  0.685  |  0.700  
  0.708  | 17.237  |  0.708  |  0.708  
  0.693  | 17.244  |  0.693  |  0.693  
  0.693  | 17.251  |  0.700  |  0.685  
  0.693  | 17.258  |  0.693  |  0.693  
  0.724  | 17.265  |  0.724  |  0.724  
  0.677  | 17.272  |  0.677  |  0.677  
  0.708  | 17.279  |  0.700  |  0.716  
  0.677  | 17.285  |  0.677  |  0.677  
  0.708  | 17.292  |  0.708  |  0.708  
  0.724  | 17.299  |  0.724  |  0.724  
  0.677  | 17.306  |  0.677  |  0.677  
  0.708  | 17.313  |  0.708  |  0.708  
  0.677  | 17.320  |  0.677  |  0.677  
  0.708  | 17.327  |  0.708  |  0.708  
  0.677  | 17.334  |  0.670  |  0.685  
  0.708  | 17.341  |  0.716  |  0.700  
  0.708  | 17.348  |  0.708  |  0.708  
  0.677  | 17.354  |  0.677  |  0.677  
  0.662  | 17.361  |  0.662  |  0.662  
  0.770  | 17.368  |  0.777  |  0.762  
  0.647  | 17.375  |  0.647  |  0.647  
  0.693  | 17.382  |  0.693  |  0.693  
  0.677  | 17.388  |  0.670  |  0.685  
  0.708  | 17.395  |  0.700  |  0.716  
  0.708  | 17.402  |  0.716  |  0.700  
  0.724  | 17.410  |  0.731  |  0.716  
  0.693  | 17.416  |  0.693  |  0.693  
  0.677  | 17.423  |  0.670  |  0.685  
  0.647  | 17.430  |  0.639  |  0.654  
  0.800  | 17.437  |  0.800  |  0.800  
  0.631  | 17.444  |  0.631  |  0.631  
  0.708  | 17.457  |  0.716  |  0.700  
  0.708  | 17.457  |  0.716  |  0.700  
  0.677  | 17.471  |  0.677  |  0.677  
  0.739  | 17.479  |  0.739  |  0.739  
  0.677  | 17.485  |  0.677  |  0.677  
  0.647  | 17.492  |  0.647  |  0.647  
  0.693  | 17.499  |  0.693  |  0.693  
  0.708  | 17.506  |  0.716  |  0.700  
  0.739  | 17.513  |  0.739  |  0.739  
  0.662  | 17.520  |  0.654  |  0.670  
  0.693  | 17.526  |  0.693  |  0.693  
  0.693  | 17.533  |  0.700  |  0.685  
  0.739  | 17.541  |  0.739  |  0.739  
  0.647  | 17.547  |  0.639  |  0.654  
  0.708  | 17.554  |  0.708  |  0.708  
  0.677  | 17.561  |  0.677  |  0.677  
  0.724  | 17.568  |  0.724  |  0.724  
  0.662  | 17.574  |  0.662  |  0.662  
  0.739  | 17.582  |  0.739  |  0.739  
  0.677  | 17.588  |  0.685  |  0.670  
  0.693  | 17.595  |  0.693  |  0.693  
  0.693  | 17.602  |  0.693  |  0.693  
  0.739  | 17.609  |  0.739  |  0.739  
  0.662  | 17.616  |  0.654  |  0.670  
  0.693  | 17.623  |  0.693  |  0.693  
  0.677  | 17.630  |  0.677  |  0.677  
  0.770  | 17.637  |  0.770  |  0.770  
  0.647  | 17.644  |  0.639  |  0.654  
  0.739  | 17.651  |  0.747  |  0.731  
  0.647  | 17.657  |  0.654  |  0.639  
  0.754  | 17.665  |  0.762  |  0.747  
  0.647  | 17.671  |  0.647  |  0.647  
  0.708  | 17.678  |  0.700  |  0.716  
  0.708  | 17.685  |  0.708  |  0.708  
  0.708  | 17.692  |  0.708  |  0.708  
  0.693  | 17.699  |  0.700  |  0.685  
  0.708  | 17.706  |  0.716  |  0.700  
  0.662  | 17.713  |  0.654  |  0.670  
  0.739  | 17.720  |  0.731  |  0.747  
  0.677  | 17.727  |  0.677  |  0.677  
  0.693  | 17.741  |  0.693  |  0.693  
  0.677  | 17.747  |  0.677  |  0.677  
  0.693  | 17.754  |  0.685  |  0.700  
  0.708  | 17.761  |  0.708  |  0.708  
  0.693  | 17.768  |  0.693  |  0.693  
  0.708  | 17.775  |  0.708  |  0.708  
  0.677  | 17.782  |  0.685  |  0.670  
  0.724  | 17.789  |  0.731  |  0.716  
  0.693  | 17.796  |  0.693  |  0.693  
  0.724  | 17.803  |  0.724  |  0.724  
  0.662  | 17.809  |  0.662  |  0.662  
  0.724  | 17.817  |  0.724  |  0.724  
  0.708  | 17.824  |  0.708  |  0.708  
  0.693  | 17.830  |  0.693  |  0.693  
  0.662  | 17.837  |  0.662  |  0.662  
  0.724  | 17.844  |  0.724  |  0.724  
  0.693  | 17.851  |  0.693  |  0.693  
  0.724  | 17.858  |  0.724  |  0.724  
  0.677  | 17.865  |  0.677  |  0.677  
  0.708  | 17.872  |  0.708  |  0.708  
  0.677  | 17.879  |  0.685  |  0.670  
  0.708  | 17.886  |  0.700  |  0.716  
  0.693  | 17.892  |  0.685  |  0.700  
  0.708  | 17.899  |  0.716  |  0.700  
  0.677  | 17.906  |  0.685  |  0.670  
  0.708  | 17.913  |  0.700  |  0.716  
  0.677  | 17.920  |  0.670  |  0.685  
  0.724  | 17.927  |  0.724  |  0.724  
  0.708  | 17.934  |  0.716  |  0.700  
  0.616  | 17.940  |  0.623  |  0.608  
  0.754  | 17.948  |  0.754  |  0.754  
  0.662  | 17.954  |  0.662  |  0.662  
  0.739  | 17.961  |  0.739  |  0.739  
  0.724  | 17.969  |  0.716  |  0.731  
  0.693  | 17.975  |  0.685  |  0.700  
  0.647  | 17.982  |  0.647  |  0.647  
  0.693  | 17.996  |  0.700  |  0.685  
  0.708  | 18.003  |  0.716  |  0.700  
  0.708  | 18.010  |  0.700  |  0.716  
  0.708  | 18.017  |  0.700  |  0.716  
  0.677  | 18.023  |  0.677  |  0.677  
  0.693  | 18.030  |  0.685  |  0.700  
  0.724  | 18.037  |  0.724  |  0.724  
  0.708  | 18.044  |  0.716  |  0.700  
  0.677  | 18.051  |  0.685  |  0.670  
  0.708  | 18.058  |  0.708  |  0.708  
  0.647  | 18.065  |  0.639  |  0.654  
  0.724  | 18.072  |  0.724  |  0.724  
  0.693  | 18.079  |  0.700  |  0.685  
  0.724  | 18.086  |  0.731  |  0.716  
  0.708  | 18.093  |  0.708  |  0.708  
